Time         X         Y        Az
  25.130-117.082 -91.071  81.537
  25.146-116.725 -89.821  74.088
  25.161-116.210 -88.628  66.640
  25.177-115.544 -87.511  59.191
  25.192-114.739 -86.490  51.743
  25.208-113.809 -85.582  44.294
  25.224-112.768 -84.803  36.846
  25.240-111.636 -84.165  29.397
  25.258-110.430 -83.679  21.949
  25.272-109.171 -83.353  14.500
  25.287-107.881 -83.194   7.052
  25.302-106.581 -83.203 359.604
  25.318-105.293 -83.380 352.155
  25.334-104.039 -83.723 344.707
  25.350-102.841 -84.226 337.258
  25.366-101.717 -84.879 329.810
  25.382-100.687 -85.673 322.361
  25.398 -99.770 -86.594 314.913
  25.414 -98.979 -87.626 307.464
  25.430 -98.328 -88.751 300.016
  25.445 -97.830 -89.952 292.567
  25.460 -97.491 -91.207 285.119
  25.476 -97.317 -92.495 277.671
  25.492 -97.312 -93.795 270.222
  25.507 -97.475 -95.085 262.774
  25.522 -97.805 -96.343 255.325
  25.538 -98.294 -97.547 247.877
  25.553 -98.936 -98.677 240.428
  25.568 -99.719 -99.715 232.980
  25.584-100.629-100.643 225.531
  25.599-101.653-101.445 218.083
  25.614-102.771-102.107 210.635
  25.630-103.966-102.619 203.186
  25.646-105.217-102.972 195.738
  25.661-106.504-103.159 188.289
  25.677-107.804-103.178 180.841
  25.692-109.095-103.029 173.392
  25.707-110.356-102.713 165.944
  25.723-111.566-102.236 158.495
  25.738-112.703-101.607 151.047
  25.754-113.750-100.836 143.598
  25.770-114.687 -99.935 136.150
  25.786-115.500 -98.921 128.702
  25.803-116.174 -97.809 121.253
  25.818-116.699 -96.620 113.805
  25.833-117.065 -95.372 106.356
  25.848-117.266 -94.088  98.908
  25.864-117.300 -92.788  91.459
  25.879-117.164 -91.496  84.011
  25.894-116.862 -90.231  76.562
  25.910-116.398 -89.017  69.114
  25.925-115.781 -87.872  61.665
  25.941-115.021 -86.818  54.217
  25.955-114.131 -85.871  46.769
  25.970-113.125 -85.047  39.320
  25.985-112.021 -84.360  31.872
  26.000-110.837 -83.823  24.423
  26.015-109.594 -83.443  16.975
  26.031-108.312 -83.228   9.526
  26.046-107.013 -83.181   2.078
  26.063-105.719 -83.303 354.629
  26.077-104.451 -83.591 347.181
  26.092-103.231 -84.041 339.733
  26.108-102.081 -84.646 332.284
  26.123-101.018 -85.395 324.836
  26.138-100.061 -86.275 317.387
  26.154 -99.227 -87.272 309.939
  26.169 -98.528 -88.368 302.490
  26.184 -97.978 -89.546 295.042
  26.200 -97.585 -90.785 287.593
  26.215 -97.356 -92.065 280.145
  26.230 -97.295 -93.363 272.696
  26.245 -97.403 -94.659 265.248
  26.261 -97.677 -95.930 257.800
  26.281 -98.114 -97.154 250.351
  26.292 -98.707 -98.311 242.903
  26.307 -99.444 -99.382 235.454
  26.323-100.313-100.348 228.011
  26.340-101.301-101.194 220.563
  26.354-102.390-101.904 213.114
  26.369-103.562-102.467 205.666
  26.384-104.796-102.873 198.218
  26.399-106.074-103.116 190.769
  26.414-107.371-103.192 183.321
  26.430-108.668-103.098 175.872
  26.446-109.942-102.837 168.424
  26.461-111.171-102.413 160.975
  26.477-112.334-101.834 153.527
  26.493-113.413-101.108 146.078
  26.509-114.389-100.249 138.630
  26.524-115.245 -99.271 131.182
  26.540-115.967 -98.190 123.733
  26.556-116.542 -97.024 116.285
  26.571-116.962 -95.794 108.836
  26.586-117.219 -94.519 101.388
  26.601-117.308 -93.222  93.939
  26.617-117.228 -91.925  86.491
  26.632-116.981 -90.648  79.042
  26.647-116.571 -89.415  71.594
  26.663-116.004 -88.245  64.145
  26.678-115.290 -87.159  56.697
  26.693-114.441 -86.174  49.249
  26.709-113.472 -85.307  41.800
  26.725-112.399 -84.574  34.352
  26.741-111.240 -83.985  26.903
  26.757-110.014 -83.552  19.455
  26.773-108.742 -83.282  12.006
  26.789-107.447 -83.179   4.558
  26.805-106.148 -83.244 357.109
  26.821-104.869 -83.478 349.661
  26.836-103.631 -83.875 342.212
  26.851-102.455 -84.429 334.764
  26.869-101.361 -85.131 327.316
  26.883-100.367 -85.969 319.867
  26.898 -99.491 -86.929 312.419
  26.913 -98.745 -87.994 304.970
  26.929 -98.145 -89.147 297.522
  26.944 -97.699 -90.368 290.073
  26.959 -97.414 -91.636 282.625
  26.975 -97.297 -92.931 275.176
  26.990 -97.349 -94.230 267.728
  27.005 -97.568 -95.511 260.280
  27.020 -97.952 -96.754 252.831
  27.036 -98.493 -97.935 245.383
  27.051 -99.184 -99.037 237.934
  27.067-100.011-100.040 230.486
  27.082-100.961-100.927 223.037
  27.097-102.018-101.684 215.589
  27.111-103.164-102.297 208.140
  27.114-104.381-102.756 200.692
  27.127-105.646-103.054 193.243
  27.142-106.939-103.185 185.795
  27.159-108.239-103.148 178.347
  27.175-109.522-102.942 170.898
  27.191-110.769-102.572 163.450
  27.206-111.956-102.043 156.001
  27.220-113.065-101.365 148.553
  27.237-114.077-100.549 141.104
  27.252-114.974 -99.608 133.656
  27.268-115.742 -98.559 126.207
  27.282-116.368 -97.419 118.759
  27.298-116.840 -96.208 111.310
  27.313-117.152 -94.946 103.862
  27.329-117.297 -93.654  96.414
  27.345-117.273 -92.354  88.965
  27.360-117.082 -91.069  81.517
  27.375-116.725 -89.819  74.068
  27.391-116.209 -88.625  66.620
  27.407-115.543 -87.509  59.171
  27.423-114.737 -86.489  51.723
  27.439-113.807 -85.581  44.274
  27.454-112.766 -84.802  36.826
  27.468-111.633 -84.164  29.378
  27.485-110.427 -83.679  21.929
  27.500-109.169 -83.354  14.481
  27.515-107.878 -83.194   7.032
  27.530-106.578 -83.204 359.584
  27.545-105.291 -83.382 352.135
  27.567-104.037 -83.725 344.687
  27.576-102.838 -84.228 337.238
  27.591-101.715 -84.882 329.790
  27.606-100.685 -85.676 322.341
  27.621 -99.768 -86.597 314.893
  27.637 -98.977 -87.629 307.445
  27.651 -98.328 -88.755 299.996
  27.667 -97.829 -89.956 292.548
  27.682 -97.490 -91.211 285.099
  27.697 -97.317 -92.499 277.651
  27.714 -97.313 -93.799 270.202
  27.728 -97.477 -95.089 262.754
  27.742 -97.807 -96.347 255.305
  27.758 -98.297 -97.551 247.857
  27.774 -98.938 -98.681 240.408
  27.790 -99.722 -99.719 232.960
  27.806-100.633-100.646 225.512
  27.821-101.656-101.448 218.063
  27.837-102.775-102.110 210.615
  27.852-103.970-102.621 203.166
  27.868-105.221-102.973 195.718
  27.884-106.508-103.160 188.269
  27.898-107.808-103.179 180.821
  27.914-109.099-103.029 173.372
  27.930-110.360-102.713 165.924
  27.947-111.569-102.236 158.476
  27.962-112.707-101.606 151.027
  27.977-113.753-100.834 143.579
  27.992-114.690 -99.933 136.130
  28.009-115.502 -98.918 128.682
  28.024-116.177 -97.807 121.233
  28.041-116.701 -96.617 113.785
  28.056-117.067 -95.370 106.336
  28.072-117.267 -94.085  98.888
  28.093-117.300 -92.786  91.439
  28.106-117.164 -91.493  83.991
  28.119-116.861 -90.229  76.543
  28.135-116.398 -89.014  69.094
  28.149-115.780 -87.870  61.646
  28.164-115.020 -86.816  54.197
  28.180-114.129 -85.869  46.749
  28.195-113.123 -85.046  39.300
  28.210-112.019 -84.360  31.852
  28.226-110.835 -83.822  24.403
  28.242-109.591 -83.443  16.955
  28.256-108.309 -83.229   9.507
  28.272-107.010 -83.182   2.058
  28.288-105.716 -83.304 354.610
  28.304-104.448 -83.593 347.161
  28.318-103.229 -84.044 339.713
  28.333-102.078 -84.649 332.264
  28.349-101.016 -85.398 324.816
  28.365-100.059 -86.278 317.367
  28.380 -99.225 -87.275 309.919
  28.396 -98.527 -88.372 302.470
  28.411 -97.977 -89.550 295.022
  28.427 -97.585 -90.789 287.574
  28.443 -97.356 -92.069 280.125
  28.459 -97.296 -93.368 272.677
  28.475 -97.404 -94.663 265.228
  28.491 -97.679 -95.934 257.780
  28.508 -98.116 -97.158 250.331
  28.522 -98.709 -98.315 242.883
  28.538 -99.447 -99.386 235.434
  28.553-100.317-100.351 227.991
  28.569-101.304-101.196 220.543
  28.585-102.394-101.906 213.095
  28.591-103.565-102.469 205.646
  28.601-104.800-102.875 198.198
  28.617-106.078-103.117 190.749
  28.634-107.375-103.192 183.301
  28.649-108.672-103.098 175.852
  28.664-109.946-102.837 168.404
  28.679-111.174-102.413 160.955
  28.694-112.338-101.833 153.507
  28.710-113.416-101.107 146.058
  28.725-114.392-100.247 138.610
  28.740-115.247 -99.269 131.162
  28.755-115.969 -98.187 123.713
  28.771-116.544 -97.022 116.265
  28.786-116.963 -95.791 108.816
  28.801-117.220 -94.517 101.368
  28.817-117.309 -93.220  93.919
  28.833-117.228 -91.922  86.471
  28.849-116.981 -90.646  79.022
  28.864-116.570 -89.412  71.574
  28.880-116.003 -88.243  64.126
  28.897-115.289 -87.157  56.677
  28.912-114.440 -86.172  49.229
  28.928-113.470 -85.306  41.780
  28.944-112.397 -84.573  34.332
  28.975-111.237 -83.985  26.883
  28.990-110.011 -83.552  19.435
  29.005-108.740 -83.282  11.986
  29.020-107.444 -83.179   4.538
  29.037-106.145 -83.245 357.089
  29.052-104.867 -83.479 349.641
  29.068-103.629 -83.877 342.193
  29.083-102.453 -84.431 334.744
  29.098-101.359 -85.134 327.296
  29.113-100.366 -85.972 319.847
  29.129 -99.489 -86.932 312.399
  29.146 -98.744 -87.998 304.950
  29.160 -98.144 -89.151 297.502
  29.174 -97.698 -90.372 290.053
  29.189 -97.414 -91.641 282.605
  29.204 -97.298 -92.935 275.156
  29.219 -97.350 -94.234 267.708
  29.235 -97.570 -95.516 260.260
  29.252 -97.954 -96.758 252.811
  29.266 -98.496 -97.939 245.363
  29.281 -99.186 -99.041 237.914
  29.296-100.014-100.043 230.466
  29.312-100.964-100.930 223.017
  29.327-102.022-101.686 215.569
  29.342-103.168-102.299 208.120
  29.358-104.384-102.758 200.672
  29.375-105.650-103.055 193.224
  29.390-106.943-103.186 185.775
  29.404-108.243-103.148 178.327
  29.419-109.526-102.942 170.878
  29.434-110.772-102.571 163.430
  29.482-111.960-102.042 155.981
  29.498-113.069-101.364 148.533
  29.513-114.080-100.547 141.084
  29.528-114.977 -99.606 133.636
  29.544-115.745 -98.557 126.187
  29.558-116.370 -97.417 118.739
  29.575-116.842 -96.206 111.291
  29.589-117.153 -94.943 103.842
  29.604-117.298 -93.652  96.394
  29.636-117.274 -92.352  88.945
  29.650-117.082 -91.066  81.497
  29.665-116.724 -89.816  74.048
  29.682-116.208 -88.623  66.600
  29.700-115.541 -87.507  59.151
  29.738-114.736 -86.487  51.703
  29.761-113.805 -85.580  44.254
  29.777-112.764 -84.801  36.806
  29.811-111.631 -84.163  29.358
  29.835-110.425 -83.678  21.909
  29.850-109.166 -83.354  14.461
  29.864-107.875 -83.195   7.012
  29.879-106.576 -83.205 359.564
  29.894-105.288 -83.383 352.115
  29.911-104.034 -83.727 344.667
  29.926-102.835 -84.230 337.218
  29.940-101.712 -84.885 329.770
  29.957-100.683 -85.679 322.322
  29.972 -99.766 -86.601 314.873
  29.988 -98.976 -87.633 307.425
  30.005 -98.327 -88.759 299.976
  30.034 -97.829 -89.960 292.528
  30.049 -97.490 -91.215 285.079
  30.065 -97.318 -92.504 277.631
  30.079 -97.314 -93.804 270.182
  30.095 -97.478 -95.093 262.734
  30.110 -97.808 -96.351 255.285
  30.125 -98.299 -97.555 247.837
  30.141 -98.941 -98.685 240.389
  30.156 -99.724 -99.722 232.940
  30.172-100.636-100.649 225.492
  30.188-101.660-101.450 218.043
  30.204-102.779-102.112 210.595
  30.220-103.974-102.623 203.146
  30.236-105.225-102.975 195.698
  30.252-106.512-103.161 188.249
  30.267-107.812-103.180 180.801
  30.283-109.103-103.029 173.353
  30.298-110.364-102.712 165.904
  30.314-111.573-102.235 158.456
  30.329-112.710-101.605 151.007
  30.344-113.756-100.833 143.559
  30.359-114.693 -99.931 136.110
  30.376-115.505 -98.916 128.662
  30.390-116.179 -97.805 121.213
  30.408-116.703 -96.615 113.765
  30.422-117.068 -95.367 106.316
  30.437-117.268 -94.083  98.868
  30.455-117.300 -92.783  91.420
  30.470-117.164 -91.490  83.971
  30.484-116.861 -90.226  76.523
  30.499-116.397 -89.012  69.074
  30.515-115.779 -87.868  61.626
  30.531-115.018 -86.814  54.177
  30.546-114.127 -85.867  46.729
  30.566-113.121 -85.044  39.280
  30.577-112.016 -84.359  31.832
  30.598-110.832 -83.822  24.383
  30.612-109.588 -83.443  16.935
  30.634-108.306 -83.229   9.487
  30.654-107.007 -83.183   2.038
  30.669-105.713 -83.305 354.590
  30.684-104.445 -83.595 347.141
  30.700-103.226 -84.046 339.693
  30.715-102.076 -84.651 332.244
  30.730-101.014 -85.401 324.796
  30.746-100.057 -86.282 317.347
  30.761 -99.224 -87.279 309.899
  30.776 -98.526 -88.376 302.451
  30.792 -97.977 -89.554 295.002
  30.808 -97.585 -90.793 287.554
  30.826 -97.356 -92.073 280.105
  30.844 -97.296 -93.372 272.657
  30.856 -97.405 -94.667 265.208
  30.870 -97.680 -95.938 257.760
  30.886 -98.118 -97.162 250.311
  30.901 -98.711 -98.319 242.863
  30.919 -99.449 -99.389 235.414
  30.933-100.320-100.355 227.971
  30.949-101.057-101.425 235.420
  30.966-101.650-102.582 242.868
  30.981-102.088-103.806 250.317
  30.996-102.364-105.076 257.765
  31.012-102.472-106.372 265.214
  31.027-102.412-107.671 272.662
  31.042-102.184-108.950 280.111
  31.058-101.791-110.190 287.559
  31.073-101.242-111.368 295.007
  31.089-100.544-112.465 302.456
  31.105 -99.710-113.462 309.904
  31.120 -98.754-114.343 317.353
  31.135 -97.692-115.092 324.801
  31.151 -96.541-115.697 332.250
  31.166 -95.322-116.148 339.698
  31.182 -94.055-116.438 347.147
  31.198 -92.760-116.560 354.595
  31.213 -91.461-116.514   2.044
  31.228 -90.179-116.299   9.492
  31.242 -88.935-115.921  16.940
  31.265 -87.751-115.384  24.389
  31.275 -86.647-114.698  31.837
  31.289 -85.641-113.875  39.286
  31.304 -84.750-112.928  46.734
  31.319 -83.989-111.874  54.183
  31.335 -83.371-110.730  61.631
  31.351 -82.907-109.516  69.080
  31.367 -82.604-108.252  76.528
  31.382 -82.468-106.959  83.976
  31.397 -82.500-105.659  91.425
  31.412 -82.701-104.375  98.873
  31.428 -83.066-103.127 106.322
  31.443 -83.590-101.938 113.770
  31.458 -84.264-100.826 121.219
  31.474 -85.076 -99.811 128.667
  31.489 -86.013 -98.910 136.116
  31.505 -87.059 -98.137 143.564
  31.521 -88.196 -97.507 151.013
  31.537 -89.405 -97.030 158.461
  31.553 -90.666 -96.714 165.909
  31.568 -91.957 -96.563 173.358
  31.584 -93.257 -96.582 180.806
  31.599 -94.544 -96.768 188.255
  31.614 -95.795 -97.120 195.703
  31.630 -96.991 -97.631 203.152
  31.645 -98.110 -98.293 210.600
  31.661 -99.133 -99.094 218.049
  31.677-100.045-100.021 225.497
  31.693-100.828-101.059 232.946
  31.709-101.470-102.189 240.394
  31.725-101.960-103.393 247.842
  31.741-102.291-104.651 255.291
  31.756-102.455-105.940 262.739
  31.772-102.451-107.240 270.188
  31.787-102.278-108.529 277.636
  31.802-101.939-109.784 285.085
  31.818-101.441-110.985 292.533
  31.833-100.792-112.111 299.982
  31.848-100.002-113.143 307.430
  31.864 -99.084-114.064 314.878
  31.879 -98.055-114.859 322.327
  31.895 -96.932-115.513 329.775
  31.911 -95.733-116.016 337.224
  31.927 -94.480-116.360 344.672
  31.942 -93.192-116.538 352.121
  31.956 -91.892-116.548 359.569
  31.971 -90.602-116.389   7.018
  31.987 -89.343-116.064  14.466
  32.002 -88.137-115.579  21.915
  32.017 -87.004-114.942  29.363
  32.033 -85.963-114.163  36.811
  32.048 -85.032-113.255  44.260
  32.067 -84.226-112.235  51.708
  32.079 -83.560-111.119  59.157
  32.094 -83.044-109.926  66.605
  32.110 -82.687-108.676  74.054
  32.125 -82.494-107.390  81.502
  32.140 -82.471-106.090  88.951
  32.156 -82.616-104.798  96.399
  32.171 -82.927-103.536 103.848
  32.186 -83.399-102.325 111.296
  32.202 -84.024-101.185 118.744
  32.218 -84.792-100.136 126.193
  32.233 -85.689 -99.195 133.641
  32.249 -86.700 -98.379 141.090
  32.264 -87.809 -97.700 148.538
  32.281 -88.997 -97.171 155.987
  32.295 -90.243 -96.801 163.435
  32.310 -91.526 -96.595 170.884
  32.325 -92.826 -96.557 178.332
  32.341 -94.119 -96.688 185.780
  32.356 -95.385 -96.985 193.229
  32.372 -96.601 -97.444 200.677
  32.387 -97.748 -98.057 208.126
  32.402 -98.805 -98.813 215.574
  32.418 -99.755 -99.700 223.023
  32.433-100.583-100.703 230.471
  32.448-101.273-101.805 237.920
  32.463-101.815-102.986 245.368
  32.478-102.199-104.228 252.817
  32.493-102.419-105.510 260.265
  32.508-102.471-106.808 267.713
  32.523-102.354-108.103 275.162
  32.539-102.070-109.372 282.610
  32.556-101.624-110.593 290.059
  32.582-101.024-111.746 297.507
  32.601-100.279-112.811 304.956
  32.617 -99.402-113.771 312.404
  32.631 -98.408-114.610 319.853
  32.646 -97.314-115.312 327.301
  32.662 -96.139-115.866 334.750
  32.677 -94.901-116.264 342.198
  32.692 -93.622-116.498 349.646
  32.708 -92.324-116.563 357.095
  32.723 -91.028-116.460   4.543
  32.739 -89.756-116.190  11.992
  32.754 -88.530-115.758  19.440
  32.769 -87.371-115.170  26.889
  32.784 -86.297-114.436  34.337
  32.799 -85.328-113.570  41.786
  32.815 -84.479-112.586  49.234
  32.830 -83.765-111.499  56.682
  32.846 -83.198-110.330  64.131
  32.860 -82.787-109.096  71.579
  32.877 -82.540-107.820  79.028
  32.892 -82.460-106.522  86.476
  32.907 -82.549-105.225  93.925
  32.924 -82.805-103.951 101.373
  32.939 -83.225-102.720 108.822
  32.955 -83.800-101.555 116.270
  32.970 -84.522-100.473 123.719
  32.986 -85.377 -99.495 131.167
  33.001 -86.353 -98.635 138.615
  33.016 -87.431 -97.910 146.064
  33.031 -88.595 -97.330 153.512
  33.047 -89.824 -96.906 160.961
  33.062 -91.097 -96.645 168.409
  33.078 -92.394 -96.551 175.858
  33.094 -93.692 -96.626 183.306
  33.110 -94.969 -96.868 190.755
  33.126 -96.204 -97.274 198.203
  33.142 -97.376 -97.837 205.651
  33.158 -98.465 -98.547 213.100
  33.174 -99.452 -99.392 220.548
  33.189-100.322-100.358 227.992
  33.204-101.310-101.203 220.543
  33.220-102.399-101.913 213.095
  33.236-103.571-102.476 205.646
  33.252-104.806-102.882 198.198
  33.268-106.084-103.124 190.749
  33.283-107.381-103.199 183.301
  33.299-108.678-103.105 175.852
  33.315-109.951-102.844 168.404
  33.329-111.180-102.419 160.955
  33.345-112.344-101.839 153.507
  33.360-113.422-101.114 146.059
  33.379-114.398-100.254 138.610
  33.392-115.253 -99.275 131.162
  33.407-115.975 -98.194 123.713
  33.423-116.550 -97.028 116.265
  33.439-116.969 -95.798 108.816
  33.454-117.226 -94.523 101.368
  33.471-117.314 -93.226  93.919
  33.485-117.234 -91.929  86.471
  33.502-116.987 -90.652  79.023
  33.517-116.576 -89.419  71.574
  33.532-116.009 -88.249  64.126
  33.552-115.295 -87.163  56.677
  33.569-114.446 -86.179  49.229
  33.580-113.476 -85.312  41.780
  33.598-112.403 -84.579  34.332
  33.611-111.243 -83.991  26.883
  33.626-110.017 -83.559  19.435
  33.642-108.746 -83.289  11.986
  33.657-107.450 -83.186   4.538
  33.672-106.151 -83.252 357.090
  33.687-104.872 -83.486 349.641
  33.703-103.635 -83.883 342.193
  33.717-102.459 -84.438 334.744
  33.734-101.365 -85.140 327.296
  33.749-100.371 -85.979 319.847
  33.765 -99.495 -86.939 312.399
  33.780 -98.750 -88.004 304.950
  33.795 -98.150 -89.157 297.502
  33.811 -97.704 -90.379 290.053
  33.827 -97.420 -91.647 282.605
  33.844 -97.304 -92.942 275.157
  33.859 -97.356 -94.241 267.708
  33.874 -97.575 -95.522 260.260
  33.890 -97.960 -96.764 252.811
  33.905 -98.502 -97.946 245.363
  33.921 -99.192 -99.047 237.914
  33.936-100.020-100.050 230.466
  33.951-100.970-100.937 223.017
  33.967-102.028-101.693 215.569
  33.983-103.174-102.306 208.121
  33.999-104.390-102.765 200.672
  34.015-105.656-103.062 193.224
  34.032-106.949-103.193 185.775
  34.047-108.249-103.155 178.327
  34.063-109.532-102.949 170.878
  34.079-110.778-102.578 163.430
  34.094-111.966-102.049 155.981
  34.109-113.075-101.370 148.533
  34.125-114.086-100.554 141.084
  34.141-114.983 -99.613 133.636
  34.159-115.751 -98.563 126.188
  34.173-116.376 -97.424 118.739
  34.188-116.848 -96.212 111.291
  34.203-117.159 -94.950 103.842
  34.220-117.304 -93.658  96.394
  34.235-117.280 -92.358  88.945
  34.251-117.088 -91.073  81.497
  34.267-116.730 -89.823  74.048
  34.281-116.214 -88.630  66.600
  34.298-115.547 -87.514  59.152
  34.313-114.742 -86.493  51.703
  34.329-113.811 -85.586  44.255
  34.344-112.770 -84.807  36.806
  34.359-111.637 -84.170  29.358
  34.375-110.431 -83.685  21.909
  34.391-109.172 -83.360  14.461
  34.407-107.881 -83.202   7.012
  34.422-106.581 -83.211 359.564
  34.437-105.294 -83.390 352.115
  34.452-104.040 -83.734 344.667
  34.467-102.841 -84.237 337.219
  34.482-101.718 -84.891 329.770
  34.497-100.689 -85.686 322.322
  34.513 -99.772 -86.607 314.873
  34.529 -98.982 -87.640 307.425
  34.545 -98.333 -88.766 299.976
  34.580 -97.835 -89.967 292.528
  34.596 -97.496 -91.222 285.079
  34.608 -97.324 -92.510 277.631
  34.623 -97.320 -93.810 270.182
  34.637 -97.484 -95.100 262.734
  34.652 -97.814 -96.357 255.286
  34.669 -98.305 -97.561 247.837
  34.685 -98.947 -98.691 240.389
  34.700 -99.730 -99.729 232.940
  34.715-100.642-100.656 225.492
  34.730-101.665-101.457 218.043
  34.745-102.785-102.119 210.595
  34.761-103.980-102.630 203.146
  34.777-105.231-102.981 195.698
  34.793-106.518-103.168 188.250
  34.795-107.818-103.186 180.801
  34.807-109.109-103.036 173.353
  34.822-110.370-102.719 165.904
  34.838-111.579-102.242 158.456
  34.853-112.716-101.612 151.007
  34.869-113.762-100.839 143.559
  34.885-114.699 -99.938 136.110
  34.902-115.511 -98.923 128.662
  34.916-116.185 -97.811 121.213
  34.931-116.709 -96.621 113.765
  34.949-117.074 -95.374 106.317
  34.964-117.274 -94.089  98.868
  34.977-117.306 -92.790  91.420
  34.992-117.170 -91.497  83.971
  35.008-116.867 -90.233  76.523
  35.024-116.403 -89.018  69.074
  35.040-115.785 -87.875  61.626
  35.055-115.024 -86.821  54.177
  35.070-114.133 -85.874  46.729
  35.086-113.127 -85.051  39.280
  35.102-112.022 -84.365  31.832
  35.118-110.838 -83.829  24.384
  35.134-109.594 -83.450  16.935
  35.149-108.312 -83.236   9.487
  35.165-107.013 -83.189   2.038
  35.180-105.719 -83.312 354.590
  35.196-104.451 -83.601 347.141
  35.214-103.232 -84.052 339.693
  35.228-102.082 -84.658 332.244
  35.243-101.020 -85.407 324.796
  35.257-100.063 -86.288 317.348
  35.274 -99.230 -87.285 309.899
  35.290 -98.532 -88.382 302.451
  35.305 -97.983 -89.561 295.002
  35.319 -97.591 -90.800 287.554
  35.336 -97.362 -92.080 280.105
  35.352 -97.302 -93.379 272.657
  35.367 -97.411 -94.674 265.208
  35.383 -97.686 -95.944 257.760
  35.398 -98.124 -97.168 250.311
  35.414 -98.717 -98.325 242.863
  35.430 -99.455 -99.396 235.415
  35.445-100.326-100.361 227.971
  35.459-101.314-101.206 220.523
  35.476-102.403-101.915 213.074
  35.491-103.575-102.478 205.626
  35.507-104.810-102.883 198.177
  35.522-106.088-103.125 190.729
  35.538-107.386-103.200 183.281
  35.555-108.682-103.105 175.832
  35.570-109.955-102.843 168.384
  35.586-111.184-102.419 160.935
  35.602-112.347-101.838 153.487
  35.619-113.426-101.112 146.038
  35.633-114.401-100.252 138.590
  35.648-115.256 -99.273 131.141
  35.664-115.977 -98.192 123.693
  35.680-116.552 -97.026 116.245
  35.695-116.971 -95.795 108.796
  35.710-117.227 -94.520 101.348
  35.726-117.315 -93.223  93.899
  35.742-117.235 -91.926  86.451
  35.758-116.987 -90.650  79.002
  35.775-116.575 -89.417  71.554
  35.788-116.007 -88.247  64.105
  35.804-115.293 -87.161  56.657
  35.818-114.444 -86.177  49.208
  35.834-113.474 -85.311  41.760
  35.849-112.400 -84.578  34.312
  35.864-111.240 -83.991  26.863
  35.880-110.014 -83.559  19.415
  35.895-108.743 -83.289  11.966
  35.910-107.447 -83.187   4.518
  35.926-106.148 -83.253 357.069
  35.941-104.870 -83.487 349.621
  35.957-103.632 -83.885 342.172
  35.974-102.456 -84.440 334.724
  35.990-101.363 -85.143 327.275
  36.006-100.369 -85.982 319.827
  36.037 -99.493 -86.942 312.379
  36.053 -98.749 -88.008 304.930
  36.069 -98.149 -89.161 297.482
  36.083 -97.704 -90.383 290.033
  36.099 -97.420 -91.651 282.585
  36.113 -97.304 -92.946 275.136
  36.130 -97.356 -94.245 267.688
  36.145 -97.577 -95.526 260.239
  36.160 -97.961 -96.768 252.791
  36.177 -98.504 -97.950 245.343
  36.191 -99.195 -99.051 237.894
  36.207-100.023-100.053 230.446
  36.221-100.973-100.940 222.997
  36.237-102.031-101.695 215.549
  36.253-103.178-102.308 208.100
  36.268-104.394-102.766 200.652
  36.284-105.660-103.063 193.203
  36.300-106.953-103.194 185.755
  36.316-108.253-103.155 178.306
  36.329-109.536-102.949 170.858
  36.345-110.782-102.577 163.410
  36.361-111.969-102.048 155.961
  36.376-113.078-101.369 148.513
  36.392-114.089-100.552 141.064
  36.408-114.986 -99.611 133.616
  36.423-115.753 -98.561 126.167
  36.453-116.378 -97.421 118.719
  36.469-116.849 -96.210 111.270
  36.485-117.160 -94.947 103.822
  36.501-117.304 -93.655  96.374
  36.517-117.280 -92.356  88.925
  36.532-117.087 -91.070  81.477
  36.547-116.730 -89.820  74.028
  36.569-116.213 -88.627  66.580
  36.594-115.546 -87.511  59.131
  36.609-114.740 -86.491  51.683
  36.625-113.808 -85.585  44.234
  36.644-112.767 -84.806  36.786
  36.656-111.634 -84.169  29.337
  36.671-110.428 -83.684  21.889
  36.686-109.169 -83.360  14.441
  36.702-107.878 -83.202   6.992
  36.718-106.579 -83.212 359.544
  36.734-105.291 -83.391 352.095
  36.750-104.037 -83.735 344.647
  36.766-102.839 -84.239 337.198
  36.782-101.716 -84.894 329.750
  36.798-100.687 -85.689 322.301
  36.814 -99.770 -86.611 314.853
  36.830 -98.981 -87.643 307.404
  36.849 -98.332 -88.770 299.956
  36.861 -97.834 -89.971 292.508
  36.875 -97.496 -91.226 285.059
  36.891 -97.324 -92.515 277.611
  36.905 -97.320 -93.815 270.162
  36.921 -97.485 -95.104 262.714
  36.937 -97.816 -96.361 255.265
  36.953 -98.307 -97.565 247.817
  36.969 -98.949 -98.695 240.368
  36.985 -99.733 -99.732 232.920
  37.001-100.645-100.659 225.472
  37.018-101.669-101.460 218.023
  37.032-102.788-102.121 210.575
  37.061-103.984-102.632 203.126
  37.093-105.235-102.983 195.678
  37.109-106.522-103.169 188.229
  37.124-107.822-103.187 180.781
  37.138-109.113-103.036 173.332
  37.155-110.374-102.719 165.884
  37.174-111.583-102.241 158.435
  37.184-112.720-101.610 150.987
  37.204-113.765-100.838 143.539
  37.214-114.702 -99.936 136.090
  37.231-115.514 -98.921 128.642
  37.245-116.187 -97.809 121.193
  37.263-116.710 -96.619 113.745
  37.276-117.075 -95.371 106.296
  37.292-117.275 -94.086  98.848
  37.307-117.307 -92.787  91.399
  37.321-117.170 -91.494  83.951
  37.337-116.866 -90.230  76.502
  37.353-116.402 -89.016  69.054
  37.369-115.783 -87.872  61.606
