Time         X         Y        Az
  26.601 105.910 112.054 102.398
  26.617 105.468 113.277 109.846
  26.632 104.872 114.432 117.295
  26.647 104.131 115.500 124.743
  26.663 103.258 116.463 132.191
  26.678 102.268 117.305 139.640
  26.693 101.176 118.011 147.088
  26.709 100.003 118.570 154.537
  26.725  98.766 118.972 161.985
  26.741  97.488 119.211 169.434
  26.757  96.190 119.281 176.882
  26.773  94.894 119.183 184.331
  26.789  93.621 118.918 191.779
  26.805  92.394 118.490 199.228
  26.821  91.232 117.906 206.676
  26.836  90.156 117.177 214.124
  26.851  89.184 116.314 221.573
  26.869  88.331 115.333 229.021
  26.883  87.613 114.249 236.470
  26.898  87.041 113.082 243.918
  26.913  86.626 111.850 251.367
  26.929  86.374 110.574 258.815
  26.944  86.289 109.277 266.264
  26.959  86.373 107.980 273.712
  26.975  86.625 106.704 281.160
  26.990  87.040 105.472 288.609
  27.005  87.611 104.305 296.057
  27.020  88.328 103.221 303.506
  27.036  89.181 102.239 310.954
  27.051  90.153 101.376 318.403
  27.067  91.229 100.646 325.851
  27.082  92.390 100.062 333.300
  27.097  93.617  99.633 340.748
  27.111  94.890  99.367 348.197
  27.114  96.186  99.269 355.645
  27.127  97.484  99.339   3.093
  27.142  98.762  99.577  10.542
  27.159  99.999  99.978  17.990
  27.175 101.173 100.536  25.439
  27.191 102.264 101.242  32.887
  27.206 103.255 102.084  40.336
  27.220 104.129 103.047  47.784
  27.237 104.870 104.115  55.233
  27.252 105.467 105.270  62.681
  27.268 105.909 106.492  70.130
  27.282 106.188 107.762  77.578
  27.298 106.301 109.057  85.026
  27.313 106.245 110.356  92.475
  27.329 106.021 111.636  99.923
  27.345 105.633 112.877 107.372
  27.360 105.087 114.057 114.820
  27.375 104.393 115.156 122.269
  27.391 103.562 116.156 129.717
  27.407 102.609 117.040 137.166
  27.423 101.549 117.793 144.614
  27.439 100.400 118.402 152.062
  27.454  99.183 118.857 159.511
  27.468  97.916 119.150 166.959
  27.485  96.622 119.277 174.408
  27.500  95.323 119.235 181.856
  27.515  94.040 119.024 189.305
  27.530  92.795 118.650 196.753
  27.545  91.610 118.117 204.202
  27.567  90.503 117.435 211.650
  27.576  89.494 116.615 219.099
  27.591  88.600 115.671 226.547
  27.606  87.836 114.619 233.995
  27.621  87.214 113.478 241.444
  27.637  86.746 112.265 248.892
  27.651  86.439 111.002 256.341
  27.667  86.299 109.709 263.789
  27.682  86.327 108.409 271.238
  27.697  86.523 107.124 278.686
  27.714  86.884 105.876 286.135
  27.728  87.404 104.684 293.583
  27.742  88.075 103.570 301.032
  27.758  88.883 102.553 308.480
  27.774  89.817 101.648 315.928
  27.790  90.861 100.873 323.377
  27.806  91.996 100.239 330.825
  27.821  93.204  99.758 338.274
  27.837  94.463  99.437 345.722
  27.852  95.754  99.283 353.171
  27.868  97.054  99.297   0.619
  27.884  98.341  99.479   8.068
  27.898  99.594  99.827  15.516
  27.914 100.791 100.334  22.964
  27.930 101.912 100.992  30.413
  27.947 102.938 101.790  37.861
  27.962 103.853 102.714  45.310
  27.977 104.639 103.749  52.758
  27.992 105.285 104.877  60.207
  28.009 105.779 106.080  67.655
  28.024 106.114 107.336  75.104
  28.041 106.282 108.625  82.552
  28.056 106.282 109.925  90.001
  28.072 106.114 111.214  97.449
  28.093 105.779 112.470 104.897
  28.106 105.285 113.673 112.346
  28.119 104.639 114.801 119.794
  28.135 103.852 115.836 127.243
  28.149 102.938 116.760 134.691
  28.164 101.912 117.558 142.140
  28.180 100.791 118.216 149.588
  28.195  99.594 118.723 157.037
  28.210  98.341 119.071 164.485
  28.226  97.054 119.253 171.933
  28.242  95.754 119.267 179.382
  28.256  94.463 119.113 186.830
  28.272  93.203 118.792 194.279
  28.288  91.996 118.311 201.727
  28.304  90.861 117.677 209.176
  28.318  89.817 116.902 216.624
  28.333  88.883 115.997 224.073
  28.349  88.074 114.980 231.521
  28.365  87.404 113.866 238.970
  28.380  86.884 112.674 246.418
  28.396  86.523 111.425 253.866
  28.411  86.327 110.140 261.315
  28.427  86.299 108.841 268.763
  28.443  86.439 107.548 276.212
  28.459  86.746 106.285 283.660
  28.475  87.214 105.072 291.109
  28.491  87.836 103.930 298.557
  28.508  88.600 102.879 306.006
  28.522  89.494 101.935 313.454
  28.538  90.503 101.115 320.903
  28.553  91.610 100.433 328.351
  28.569  92.796  99.900 335.799
  28.585  94.040  99.526 343.248
  28.591  95.323  99.315 350.696
  28.601  96.623  99.273 358.145
  28.617  97.916  99.400   5.593
  28.634  99.183  99.693  13.042
  28.649 100.401 100.148  20.490
  28.664 101.549 100.757  27.939
  28.679 102.609 101.510  35.387
  28.694 103.562 102.394  42.835
  28.710 104.393 103.394  50.284
  28.725 105.087 104.493  57.732
  28.740 105.633 105.673  65.181
  28.755 106.021 106.914  72.629
  28.771 106.245 108.195  80.078
  28.786 106.301 109.493  87.526
  28.801 106.188 110.788  94.975
  28.817 105.908 112.058 102.423
  28.833 105.467 113.281 109.872
  28.849 104.870 114.436 117.320
  28.864 104.129 115.504 124.768
  28.880 103.255 116.466 132.217
  28.897 102.264 117.308 139.665
  28.912 101.172 118.014 147.114
  28.928  99.998 118.572 154.562
  28.944  98.762 118.974 162.011
  28.975  97.484 119.211 169.459
  28.990  96.186 119.281 176.908
  29.005  94.890 119.183 184.356
  29.020  93.617 118.917 191.805
  29.037  92.390 118.488 199.253
  29.052  91.228 117.904 206.701
  29.068  90.153 117.174 214.150
  29.083  89.180 116.311 221.598
  29.098  88.328 115.329 229.047
  29.113  87.611 114.245 236.495
  29.129  87.040 113.077 243.944
  29.146  86.625 111.845 251.392
  29.160  86.373 110.570 258.841
  29.174  86.289 109.273 266.289
  29.189  86.374 107.975 273.737
  29.204  86.626 106.700 281.186
  29.219  87.041 105.468 288.634
  29.235  87.613 104.301 296.083
  29.252  88.331 103.217 303.531
  29.266  89.184 102.236 310.980
  29.281  90.156 101.373 318.428
  29.296  91.232 100.644 325.877
  29.312  92.394 100.060 333.325
  29.327  93.622  99.632 340.774
  29.342  94.894  99.367 348.222
  29.358  96.190  99.269 355.670
  29.375  97.489  99.339   3.119
  29.390  98.767  99.578  10.567
  29.404 100.003  99.980  18.016
  29.419 101.176 100.539  25.464
  29.434 102.268 101.245  32.913
  29.482 103.258 102.087  40.361
  29.498 104.131 103.050  47.810
  29.513 104.872 104.118  55.258
  29.528 105.468 105.274  62.707
  29.544 105.910 106.496  70.155
  29.558 106.189 107.766  77.603
  29.575 106.301 109.061  85.052
  29.589 106.244 110.360  92.500
  29.604 106.020 111.640  99.949
  29.636 105.631 112.881 107.397
  29.650 105.085 114.061 114.846
  29.665 104.390 115.160 122.294
  29.682 103.559 116.159 129.743
  29.700 102.605 117.043 137.191
  29.738 101.545 117.795 144.639
  29.761 100.396 118.404 152.088
  29.777  99.178 118.858 159.536
  29.811  97.912 119.151 166.985
  29.835  96.618 119.277 174.433
  29.850  95.319 119.234 181.882
  29.864  94.036 119.023 189.330
  29.879  92.791 118.648 196.779
  29.894  91.606 118.115 204.227
  29.911  90.499 117.432 211.676
  29.926  89.491 116.612 219.124
  29.940  88.597 115.668 226.572
  29.957  87.833 114.616 234.021
  29.972  87.213 113.474 241.469
  29.988  86.745 112.261 248.918
  30.005  86.438 110.997 256.366
  30.034  86.298 109.705 263.815
  30.049  86.327 108.405 271.263
  30.065  86.524 107.120 278.712
  30.079  86.886 105.871 286.160
  30.095  87.406 104.680 293.608
  30.110  88.077 103.567 301.057
  30.125  88.886 102.549 308.505
  30.141  89.821 101.645 315.954
  30.156  90.865 100.870 323.402
  30.172  92.000 100.237 330.851
  30.188  93.208  99.756 338.299
  30.204  94.468  99.436 345.748
  30.220  95.759  99.282 353.196
  30.236  97.058  99.297   0.645
  30.252  98.346  99.480   8.093
  30.267  99.598  99.828  15.541
  30.283 100.795 100.336  22.990
  30.298 101.916 100.995  30.438
  30.314 102.942 101.793  37.887
  30.329 103.855 102.718  45.335
  30.344 104.642 103.753  52.784
  30.359 105.287 104.881  60.232
  30.376 105.781 106.084  67.681
  30.390 106.114 107.340  75.129
  30.408 106.282 108.630  82.578
  30.422 106.282 109.930  90.026
  30.437 106.113 111.218  97.474
  30.455 105.778 112.475 104.923
  30.470 105.283 113.677 112.371
  30.484 104.637 114.805 119.820
  30.499 103.849 115.839 127.268
  30.515 102.935 116.763 134.717
  30.531 101.908 117.560 142.165
  30.546 100.787 118.218 149.614
  30.566  99.589 118.725 157.062
  30.577  98.337 119.072 164.510
  30.598  97.049 119.254 171.959
  30.612  95.750 119.267 179.407
  30.634  94.459 119.112 186.856
  30.654  93.199 118.791 194.304
  30.669  91.992 118.309 201.753
  30.684  90.857 117.675 209.201
  30.700  89.814 116.899 216.650
  30.715  88.880 115.994 224.098
  30.730  88.072 114.976 231.547
  30.746  87.402 113.862 238.995
  30.761  86.883 112.670 246.443
  30.776  86.522 111.421 253.892
  30.792  86.326 110.136 261.340
  30.808  86.299 108.836 268.789
  30.826  86.440 107.544 276.237
  30.844  86.748 106.281 283.686
  30.856  87.216 105.068 291.134
  30.870  87.838 103.927 298.583
  30.886  88.603 102.875 306.031
  30.901  89.497 101.932 313.480
  30.919  90.507 101.113 320.928
  30.933  91.614 100.431 328.376
  30.949  92.800  99.899 335.825
  30.966  94.045  99.525 343.273
  30.981  95.328  99.315 350.722
  30.996  96.627  99.273 358.170
  31.012  97.921  99.401   5.619
  31.027  99.187  99.695  13.067
  31.042 100.405 100.150  20.516
  31.058 101.553 100.760  27.964
  31.073 102.612 101.513  35.412
  31.089 103.565 102.397  42.861
  31.105 104.396 103.398  50.309
  31.120 105.089 104.497  57.758
  31.135 105.634 105.677  65.206
  31.151 106.022 106.918  72.655
  31.166 106.245 108.199  80.103
  31.182 106.301 109.498  87.552
  31.198 106.187 110.793  95.000
  31.213 105.907 112.062 102.449
  31.228 105.465 113.285 109.897
  31.242 104.868 114.439 117.345
  31.265 104.126 115.507 124.794
  31.275 103.252 116.469 132.242
  31.289 102.261 117.310 139.691
  31.304 101.169 118.016 147.139
  31.319  99.994 118.574 154.588
  31.335  98.758 118.975 162.036
  31.351  97.480 119.212 169.485
  31.367  96.181 119.281 176.933
  31.382  94.885 119.182 184.382
  31.397  93.613 118.916 191.830
  31.412  92.386 118.486 199.278
  31.428  91.225 117.902 206.727
  31.443  90.149 117.171 214.175
  31.458  89.177 116.308 221.624
  31.474  88.326 115.326 229.072
  31.489  87.609 114.241 236.521
  31.505  87.038 113.073 243.969
  31.521  86.624 111.841 251.418
  31.537  86.373 110.566 258.866
  31.553  86.289 109.268 266.314
  31.568  86.374 107.971 273.763
  31.584  86.627 106.696 281.211
  31.599  87.043 105.464 288.660
  31.614  87.615 104.297 296.108
  31.630  88.334 103.214 303.557
  31.645  89.187 102.232 311.005
  31.661  90.160 101.370 318.454
  31.677  91.236 100.641 325.902
  31.693  92.398 100.058 333.351
  31.709  93.626  99.631 340.799
  31.725  94.899  99.366 348.247
  31.741  96.195  99.268 355.696
  31.756  97.493  99.340   3.144
  31.772  98.771  99.579  10.593
  31.787 100.007  99.981  18.041
  31.802 101.180 100.541  25.490
  31.818 102.271 101.248  32.938
  31.833 103.262 102.090  40.387
  31.848 104.134 103.054  47.835
  31.864 104.875 104.122  55.283
  31.879 105.470 105.278  62.732
  31.895 105.911 106.501  70.180
  31.911 106.190 107.771  77.629
  31.927 106.301 109.066  85.077
  31.942 106.244 110.364  92.526
  31.956 106.019 111.645  99.974
  31.971 105.629 112.885 107.423
  31.987 105.083 114.065 114.871
  32.002 104.388 115.163 122.320
  32.017 103.556 116.162 129.768
  32.033 102.602 117.045 137.216
  32.048 101.541 117.797 144.665
  32.067 100.392 118.405 152.113
  32.079  99.174 118.859 159.562
  32.094  97.907 119.151 167.010
  32.110  96.614 119.277 174.459
  32.125  95.314 119.234 181.907
  32.140  94.032 119.022 189.356
  32.156  92.787 118.647 196.804
  32.171  91.602 118.113 204.253
  32.186  90.496 117.429 211.701
  32.202  89.488 116.609 219.149
  32.218  88.594 115.664 226.598
  32.233  87.831 114.612 234.046
  32.249  87.211 113.469 241.495
  32.264  86.744 112.256 248.943
  32.281  86.438 110.993 256.392
  32.295  86.298 109.700 263.840
  32.310  86.327 108.401 271.289
  32.325  86.525 107.116 278.737
  32.341  86.887 105.867 286.185
  32.356  87.408 104.676 293.634
  32.372  88.080 103.563 301.082
  32.387  88.889 102.546 308.531
  32.402  89.824 101.643 315.979
  32.418  90.868 100.868 323.428
  32.433  92.004 100.235 330.876
  32.448  93.212  99.755 338.325
  32.463  94.472  99.436 345.773
  32.478  95.763  99.282 353.222
  32.493  97.063  99.297   0.670
  32.508  98.350  99.481   8.118
  32.523  99.602  99.830  15.567
  32.539 100.799 100.338  23.015
  32.556 101.919 100.997  30.464
  32.582 102.945 101.796  37.912
  32.601 103.858 102.721  45.361
  32.617 104.644 103.757  52.809
  32.631 105.289 104.885  60.258
  32.646 105.782 106.088  67.706
  32.662 106.115 107.345  75.155
  32.677 106.283 108.634  82.603
  32.692 106.282 109.934  90.051
  32.708 106.112 111.223  97.500
  32.723 105.777 112.479 104.948
  32.739 105.281 113.681 112.397
  32.754 104.634 114.808 119.845
  32.769 103.847 115.843 127.294
  32.784 102.931 116.766 134.742
  32.799 101.904 117.563 142.191
  32.815 100.783 118.220 149.639
  32.830  99.585 118.726 157.087
  32.846  98.332 119.073 164.536
  32.860  97.045 119.254 171.984
  32.877  95.745 119.267 179.433
  32.892  94.454 119.111 186.881
  32.907  93.195 118.789 194.330
  32.924  91.988 118.307 201.778
  32.939  90.853 117.672 209.227
  32.955  89.811 116.896 216.675
  32.970  88.877 115.991 224.124
  32.986  88.069 114.972 231.572
  33.001  87.400 113.858 239.020
  33.016  86.881 112.666 246.469
  33.031  86.521 111.417 253.917
  33.047  86.326 110.132 261.366
  33.062  86.299 108.832 268.814
  33.078  86.441 107.540 276.263
  33.094  86.749 106.277 283.711
  33.110  87.218 105.064 291.160
  33.126  87.841 103.923 298.608
  33.142  88.606 102.872 306.057
  33.158  89.501 101.929 313.505
  33.174  90.510 101.110 320.953
  33.189  91.618 100.429 328.402
  33.204  92.804  99.897 335.850
  33.220  94.049  99.524 343.299
  33.236  95.332  99.315 350.747
  33.252  96.631  99.274 358.196
  33.268  97.925  99.401   5.644
  33.283  99.191  99.696  13.093
  33.299 100.409 100.152  20.541
  33.315 101.557 100.762  27.989
  33.329 102.616 101.516  35.438
  33.345 103.568 102.401  42.886
  33.360 104.398 103.401  50.335
  33.379 105.091 104.501  57.783
  33.392 105.636 105.682  65.232
  33.407 106.023 106.923  72.680
  33.423 106.246 108.203  80.129
  33.439 106.301 109.502  87.577
  33.454 106.187 110.797  95.026
  33.471 105.906 112.067 102.474
  33.485 105.463 113.289 109.922
  33.502 104.865 114.443 117.371
  33.517 104.123 115.510 124.819
  33.532 103.249 116.473 132.268
  33.552 102.257 117.313 139.716
  33.569 101.165 118.018 147.165
  33.580  99.990 118.575 154.613
  33.598  98.753 118.976 162.062
  33.611  97.475 119.212 169.510
  33.626  96.177 119.281 176.959
  33.642  94.881 119.181 184.407
  33.657  93.609 118.914 191.855
  33.672  92.382 118.485 199.304
  33.687  91.221 117.899 206.752
  33.703  90.146 117.169 214.201
  33.717  89.174 116.305 221.649
  33.734  88.323 115.322 229.098
  33.749  87.606 114.238 236.546
  33.765  87.036 113.069 243.995
  33.780  86.623 111.837 251.443
  33.795  86.372 110.561 258.891
  33.811  86.289 109.264 266.340
  33.827  86.375 107.967 273.788
  33.844  86.628 106.692 281.237
  33.859  87.045 105.460 288.685
  33.874  87.617 104.293 296.134
  33.890  88.337 103.210 303.582
  33.905  89.190 102.229 311.031
  33.921  90.163 101.368 318.479
  33.936  91.240 100.639 325.928
  33.951  92.402 100.057 333.376
  33.967  93.630  99.630 340.824
  33.983  94.903  99.365 348.273
  33.999  96.199  99.268 355.721
  34.015  97.497  99.340   3.170
  34.032  98.775  99.580  10.618
  34.047 100.011  99.983  18.067
  34.063 101.184 100.543  25.515
  34.079 102.275 101.250  32.964
  34.094 103.265 102.093  40.412
  34.109 104.137 103.057  47.860
  34.125 104.877 104.126  55.309
  34.141 105.472 105.282  62.757
  34.159 105.912 106.505  70.206
  34.173 106.190 107.775  77.654
  34.188 106.301 109.070  85.103
  34.203 106.243 110.369  92.551
  34.220 106.018 111.649 100.000
  34.235 105.628 112.889 107.448
  34.251 105.080 114.068 114.897
  34.267 104.385 115.167 122.345
  34.281 103.553 116.166 129.793
  34.298 102.598 117.048 137.242
  34.313 101.538 117.800 144.690
  34.329 100.388 118.407 152.139
  34.344  99.170 118.861 159.587
  34.359  97.903 119.152 167.036
  34.375  96.609 119.277 174.484
  34.391  95.310 119.233 181.933
  34.407  94.027 119.021 189.381
  34.422  92.783 118.645 196.830
  34.437  91.598 118.111 204.278
  34.452  90.492 117.427 211.726
  34.467  89.484 116.606 219.175
  34.482  88.591 115.661 226.623
  34.497  87.829 114.608 234.072
  34.513  87.209 113.465 241.520
  34.529  86.742 112.252 248.969
  34.545  86.437 110.988 256.417
  34.580  86.298 109.696 263.866
  34.596  86.328 108.396 271.314
  34.608  86.526 107.111 278.762
  34.623  86.889 105.863 286.211
  34.637  87.410 104.672 293.659
  34.652  88.082 103.559 301.108
  34.669  88.892 102.543 308.556
  34.685  89.828 101.640 316.005
  34.700  90.872 100.866 323.453
  34.715  92.008 100.233 330.902
  34.730  93.216  99.754 338.350
  34.745  94.476  99.435 345.799
  34.761  95.767  99.282 353.247
  34.777  97.067  99.298   0.695
  34.793  98.354  99.482   8.144
  34.795  99.606  99.831  15.592
  34.807 100.803 100.340  23.041
  34.822 101.923 101.000  30.489
  34.838 102.948 101.799  37.938
  34.853 103.861 102.724  45.386
  34.869 104.647 103.760  52.835
  34.885 105.291 104.889  60.283
  34.902 105.784 106.092  67.732
  34.916 106.116 107.349  75.180
  34.931 106.283 108.638  82.628
  34.949 106.281 109.938  90.077
  34.964 106.111 111.227  97.525
  34.977 105.775 112.483 104.974
  34.992 105.279 113.685 112.422
  35.008 104.632 114.812 119.871
  35.024 103.844 115.846 127.319
  35.040 102.928 116.769 134.768
  35.055 101.901 117.565 142.216
  35.070 100.779 118.222 149.664
  35.086  99.581 118.728 157.113
  35.102  98.328 119.074 164.561
  35.118  97.041 119.254 172.010
  35.134  95.741 119.267 179.458
  35.149  94.450 119.110 186.907
  35.165  93.191 118.788 194.355
  35.180  91.984 118.305 201.804
  35.196  90.849 117.670 209.252
  35.214  89.807 116.893 216.701
  35.228  88.874 115.987 224.149
  35.243  88.067 114.969 231.597
  35.257  87.398 113.854 239.046
  35.274  86.880 112.662 246.494
  35.290  86.520 111.412 253.943
  35.305  86.325 110.127 261.391
  35.319  86.299 108.827 268.840
  35.336  86.442 107.535 276.288
  35.352  86.750 106.272 283.737
  35.367  87.220 105.060 291.185
  35.383  87.843 103.919 298.634
  35.398  88.609 102.869 306.082
  35.414  89.504 101.926 313.530
  35.430  90.514 101.108 320.979
  35.445  91.622 100.427 328.427
  35.459  92.808  99.896 335.876
  35.476  94.053  99.523 343.324
  35.491  95.337  99.314 350.773
  35.507  96.636  99.274 358.221
  35.522  97.930  99.402   5.670
  35.538  99.196  99.697  13.118
  35.555 100.413 100.154  20.566
  35.570 101.560 100.765  28.015
  35.586 102.619 101.519  35.463
  35.602 103.571 102.404  42.912
  35.619 104.401 103.405  50.360
  35.633 105.093 104.505  57.809
  35.648 105.637 105.686  65.257
  35.664 106.024 106.927  72.706
  35.680 106.246 108.208  80.154
  35.695 106.301 109.507  87.603
  35.710 106.186 110.802  95.051
  35.726 105.905 112.071 102.499
  35.742 105.461 113.293 109.948
  35.758 104.863 114.447 117.396
  35.775 104.120 115.514 124.845
  35.788 103.245 116.476 132.293
  35.804 102.253 117.316 139.742
  35.818 101.161 118.020 147.190
  35.834  99.986 118.577 154.639
  35.849  98.749 118.977 162.087
  35.864  97.471 119.213 169.535
  35.880  96.173 119.281 176.984
  35.895  94.876 119.181 184.432
  35.910  93.604 118.913 191.881
  35.926  92.378 118.483 199.329
  35.941  91.217 117.897 206.778
  35.957  90.142 117.166 214.226
  35.974  89.171 116.302 221.675
  35.990  88.320 115.319 229.123
  36.006  87.604 114.234 236.572
  36.037  87.035 113.065 244.020
  36.053  86.621 111.833 251.468
  36.069  86.372 110.557 258.917
  36.083  86.289 109.259 266.365
  36.099  86.376 107.962 273.814
  36.113  86.630 106.687 281.262
  36.130  87.047 105.456 288.711
  36.145  87.620 104.289 296.159
  36.160  88.339 103.206 303.608
  36.177  89.193 102.226 311.056
  36.191  90.167 101.365 318.505
  36.207  91.244 100.637 325.953
  36.221  92.406 100.055 333.401
  36.237  93.634  99.628 340.850
  36.253  94.907  99.365 348.298
  36.268  96.204  99.268 355.747
  36.284  97.502  99.341   3.195
  36.300  98.779  99.581  10.644
  36.316 100.015  99.985  18.092
  36.329 101.188 100.545  25.541
  36.345 102.279 101.253  32.989
  36.361 103.268 102.096  40.437
  36.376 104.140 103.061  47.886
  36.392 104.879 104.130  55.334
  36.408 105.474 105.286  62.783
  36.423 105.913 106.509  70.231
  36.453 106.191 107.779  77.680
  36.469 106.301 109.075  85.128
  36.485 106.243 110.373  92.577
  36.501 106.016 111.653 100.025
  36.517 105.626 112.893 107.474
  36.532 105.078 114.072 114.922
  36.547 104.382 115.170 122.370
  36.569 103.550 116.169 129.819
  36.594 102.595 117.051 137.267
  36.609 101.534 117.802 144.716
  36.625 100.384 118.409 152.164
  36.644  99.166 118.862 159.613
  36.656  97.899 119.153 167.061
  36.671  96.605 119.277 174.510
  36.686  95.305 119.233 181.958
  36.702  94.023 119.020 189.407
  36.718  92.779 118.643 196.855
  36.734  91.594 118.108 204.303
  36.750  90.488 117.424 211.752
  36.766  89.481 116.603 219.200
  36.782  88.589 115.657 226.649
  36.798  87.826 114.604 234.097
  36.814  87.207 113.461 241.546
  36.830  86.741 112.248 248.994
  36.849  86.436 110.984 256.443
  36.861  86.298 109.691 263.891
  36.875  86.328 108.392 271.339
  36.891  86.527 107.107 278.788
  36.905  86.890 105.859 286.236
  36.921  87.413 104.668 293.685
  36.937  88.085 103.556 301.133
  36.953  88.895 102.539 308.582
  36.969  89.831 101.637 316.030
  36.985  90.876 100.863 323.479
  37.001  92.012 100.231 330.927
  37.018  93.220  99.752 338.376
  37.032  94.481  99.434 345.824
  37.061  95.772  99.282 353.272
  37.093  97.072  99.298   0.721
  37.109  98.359  99.483   8.169
  37.124  99.611  99.833  15.618
  37.138 100.807 100.342  23.066
  37.155 101.927 101.002  30.515
  37.174 102.952 101.802  37.963
  37.184 103.864 102.728  45.412
  37.204 104.649 103.764  52.860
  37.214 105.293 104.893  60.309
  37.231 105.785 106.097  67.757
  37.245 106.117 107.354  75.205
  37.263 106.283 108.643  82.654
  37.276 106.281 109.943  90.102
  37.292 106.110 111.232  97.551
  37.307 105.774 112.487 104.999
  37.321 105.277 113.689 112.448
  37.337 104.629 114.816 119.896
  37.353 103.841 115.849 127.345
  37.369 102.925 116.772 134.793
  37.384 101.897 117.568 142.241
  37.399 100.775 118.224 149.690
  37.414  99.577 118.729 157.138
  37.428  98.324 119.075 164.587
  37.445  97.036 119.255 172.035
  37.459  95.736 119.266 179.484
  37.475  94.446 119.109 186.932
  37.490  93.186 118.787 194.381
  37.506  91.980 118.303 201.829
  37.520  90.846 117.667 209.278
  37.535  89.804 116.890 216.726
  37.550  88.871 115.984 224.174
  37.568  88.064 114.965 231.623
  37.581  87.396 113.850 239.071
  37.597  86.878 112.658 246.520
  37.612  86.519 111.408 253.968
  37.629  86.325 110.123 261.417
  37.644  86.299 108.823 268.865
  37.660  86.442 107.531 276.314
  37.675  86.752 106.268 283.762
  37.690  87.222 105.056 291.210
  37.705  87.845 103.915 298.659
  37.722  88.611 102.865 306.107
  37.736  89.507 101.923 313.556
  37.751  90.518 101.105 321.004
  37.767  91.625 100.425 328.453
  37.782  92.812  99.894 335.901
  37.798  94.058  99.522 343.350
  37.812  95.341  99.314 350.798
  37.829  96.640  99.274 358.247
  37.844  97.934  99.403   5.695
  37.859  99.200  99.698  13.143
  37.875 100.417 100.156  20.592
  37.889 101.564 100.767  28.040
  37.905 102.623 101.522  35.489
  37.920 103.574 102.407  42.937
  37.937 104.403 103.409  50.386
  37.951 105.095 104.509  57.834
  37.966 105.639 105.690  65.283
  37.982 106.025 106.931  72.731
  37.998 106.247 108.212  80.180
  38.013 106.300 109.511  87.628
  38.029 106.185 110.806  95.076
  38.045 105.904 112.075 102.525
  38.059 105.459 113.297 109.973
  38.077 104.861 114.451 117.422
  38.090 104.118 115.517 124.870
  38.105 103.242 116.479 132.319
  38.120 102.250 117.318 139.767
  38.136 101.157 118.022 147.216
  38.151  99.982 118.579 154.664
  38.166  98.745 118.978 162.112
  38.181  97.466 119.213 169.561
  38.197  96.168 119.281 177.009
  38.212  94.872 119.180 184.458
  38.227  93.600 118.912 191.906
  38.242  92.373 118.481 199.355
  38.258  91.213 117.895 206.803
  38.274  90.139 117.163 214.252
  38.289  89.168 116.298 221.700
  38.306  88.318 115.315 229.149
  38.320  87.602 114.230 236.597
  38.336  87.033 113.061 244.045
  38.351  86.620 111.828 251.494
  38.366  86.371 110.552 258.942
  38.382  86.289 109.255 266.391
  38.397  86.376 107.958 273.839
  38.412  86.631 106.683 281.288
  38.429  87.048 105.452 288.736
  38.443  87.622 104.285 296.185
  38.459  88.342 103.203 303.633
  38.474  89.196 102.223 311.082
  38.489  90.170 101.362 318.530
  38.504  91.248 100.635 325.978
  38.520  92.410 100.053 333.427
  38.535  93.639  99.627 340.875
  38.551  94.912  99.364 348.324
  38.566  96.208  99.268 355.772
  38.583  97.506  99.341   3.221
  38.597  98.784  99.582  10.669
  38.613 100.019  99.986  18.118
  38.629 101.192 100.547  25.566
  38.645 102.282 101.256  33.014
  38.661 103.271 102.099  40.463
  38.677 104.143 103.064  47.911
  38.693 104.881 104.134  55.360
  38.709 105.476 105.290  62.808
  38.724 105.915 106.513  70.257
  38.739 106.191 107.784  77.705
  38.755 106.301 109.079  85.154
  38.772 106.242 110.378  92.602
  38.786 106.015 111.658 100.051
  38.801 105.625 112.898 107.499
  38.817 105.076 114.076 114.947
  38.833 104.380 115.174 122.396
  38.848 103.547 116.172 129.844
  38.865 102.592 117.054 137.293
  38.880 101.530 117.804 144.741
  38.897 100.380 118.411 152.190
  38.913  99.161 118.863 159.638
  38.929  97.894 119.154 167.087
  38.945  96.600 119.277 174.535
  38.959  95.301 119.232 181.984
  38.975  94.019 119.019 189.432
  38.989  92.775 118.642 196.880
  39.006  91.590 118.106 204.329
  39.021  90.485 117.422 211.777
  39.037  89.478 116.600 219.226
  39.052  88.586 115.654 226.674
  39.068  87.824 114.601 234.123
  39.084  87.205 113.457 241.571
  39.099  86.740 112.244 249.020
  39.114  86.435 110.980 256.468
  39.130  86.298 109.687 263.916
  39.144  86.329 108.387 271.365
  39.160  86.528 107.103 278.813
  39.175  86.892 105.855 286.262
  39.191  87.415 104.664 293.710
  39.206  88.087 103.552 301.159
  39.222  88.898 102.536 308.607
  39.239  89.834 101.634 316.056
  39.254  90.879 100.861 323.504
  39.269  92.016 100.230 330.953
  39.286  93.225  99.751 338.401
  39.300  94.485  99.433 345.849
  39.315  95.776  99.281 353.298
  39.330  97.076  99.298   0.746
  39.347  98.363  99.484   8.195
  39.362  99.615  99.834  15.643
  39.378 100.811 100.344  23.092
  39.394 101.930 101.005  30.540
  39.410 102.955 101.805  37.989
  39.426 103.867 102.731  45.437
  39.443 104.651 103.768  52.885
  39.459 105.295 104.897  60.334
  39.475 105.786 106.101  67.782
  39.489 106.118 107.358  75.231
  39.504 106.284 108.647  82.679
  39.520 106.281 109.947  90.128
  39.537 106.109 111.236  97.576
